PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
12123	69311157					9987380	2023	7	21	20	10	58	0	-1.355527	-0.553889	9.818508							0.003457	0.003057	-0.009844							-0.013554	-0.00554	0.098185	1.0	1.7e-05	1.5e-05	-4.9e-05	92899.0	0.063804	9.433563	60.048367	-21.215365923	-44.970457307	930.457538				0.0			
12223	69321157					9986253	2023	7	21	20	10	59	0	-2.347463	0.529371	10.483613							-0.013056	0.008492	0.00126							-0.02347	0.0053	0.104837	1.0	-6.5e-05	4.2e-05	6e-06	92897.0	1.547728	10.573391	59.902542	-21.215284306	-44.970427217	930.55099				0.0			
12323	69331157					9986126	2023	7	21	20	11	0	0	-1.725815	0.620842	8.915097							0.020639	-0.006978	-0.009329							-0.017261	0.0062	0.089151	1.0	0.000103	-3.5e-05	-4.7e-05	92901.0	2.528761	10.755218	60.463539	-21.21520382	-44.970397423	930.982849				0.0			
12423	69341157					9986000	2023	7	21	20	11	1	0	-1.739476	-0.133505	9.602695							-0.014824	0.009164	0.001128							-0.01739	-0.001328	0.096028	1.0	-7.4e-05	4.6e-05	6e-06	92900.0	3.092911	10.561836	59.707615	-21.215122305	-44.970367502	931.224783				0.0			
12523	69351157					9986873	2023	7	21	20	11	2	0	-1.775436	0.459668	9.456191							-0.008962	-0.063093	0.02958							-0.017785	0.004598	0.094556	1.0	-4.5e-05	-0.000315	0.000148	92905.0	1.514492	9.036999	60.382862	-21.21503969	-44.970336671	931.217382				0.0			
12623	69361157					9985746	2023	7	21	20	11	3	0	-1.971122	0.037714	9.005427							0.027184	0.070358	0.020069							-0.01968	0.000363	0.090061	1.0	0.000136	0.000352	0.0001	92897.0	2.051817	8.398041	59.676178	-21.21495576	-44.970305745	930.945488				0.0			
12723	69371157					9985620	2023	7	21	20	11	4	0	-1.827381	-0.152861	7.911329							-0.070255	0.051079	0.011691							-0.018254	-0.001502	0.079118	1.0	-0.000351	0.000255	5.8e-05	92899.0	3.301905	9.166491	59.806358	-21.214870413	-44.97027398	931.045523				0.0			
12823	69381157					9985493	2023	7	21	20	11	5	0	-1.402163	0.182214	8.823538							-0.020393	0.04514	0.00798							-0.014002	0.001831	0.088238	1.0	-0.000102	0.000226	4e-05	92897.0	2.637931	9.456528	59.913887	-21.214783715	-44.970241098	931.326841				0.0			
12923	69391157					9986366	2023	7	21	20	11	6	0	-1.314396	-0.477141	9.955352							0.000388	-0.038895	-0.007098							-0.013163	-0.004771	0.099551	1.0	2e-06	-0.000194	-3.5e-05	92902.0	1.362921	9.454222	60.168285	-21.214695791	-44.970207485	931.772684				0.0			
13023	69401157					9985240	2023	7	21	20	11	7	0	-1.578977	0.455593	9.744156							-0.01839	-0.010193	0.001984							-0.015795	0.004565	0.09744	1.0	-9.2e-05	-5.1e-05	1e-05	92901.0	0.8058	9.44853	60.169125	-21.214606564	-44.97017397	932.30033				0.0			
13123	69411157					9985113	2023	7	21	20	11	8	0	-0.822652	0.242117	9.383536							-0.003657	-0.019685	-0.007542							-0.008236	0.002423	0.093835	1.0	-1.8e-05	-9.8e-05	-3.8e-05	92903.0	0.015698	8.812251	59.785542	-21.214518247	-44.970140351	932.865161				0.0			
13223	69421157					9984986	2023	7	21	20	11	9	0	-0.379746	-0.240359	9.870853							0.043153	0.02778	0.012218							-0.003784	-0.002425	0.098709	1.0	0.000216	0.000139	6.1e-05	92898.0	-0.463619	8.289313	59.26474	-21.21443527	-44.970107999	933.362708				0.0			
13323	69431157					9985860	2023	7	21	20	11	10	0	-1.758067	-0.389485	9.39688							0.043297	0.014185	0.021504							-0.017574	-0.003917	0.093969	1.0	0.000216	7.1e-05	0.000108	92899.0	1.454792	8.613847	59.936405	-21.214358959	-44.970078404	933.518129				0.0			
13423	69441157					9984733	2023	7	21	20	11	11	0	-1.548654	0.980012	9.855004							0.113532	-0.029453	-0.004901							-0.015501	0.009745	0.098553	1.0	0.000568	-0.000147	-2.5e-05	92894.0	4.300642	8.422869	60.581627	-21.214283757	-44.970051051	933.562427				0.0			
13523	69451157					9984607	2023	7	21	20	11	12	0	-2.069121	0.429986	8.951809							0.005483	-0.012777	-0.008653							-0.020697	0.004298	0.089517	1.0	2.7e-05	-6.4e-05	-4.3e-05	92898.0	3.973795	7.699614	60.064487	-21.21420601	-44.970022802	933.590722				0.0			
13623	69461157					9984480	2023	7	21	20	11	13	0	-1.638129	0.906148	9.824796							-0.039373	-0.012668	-0.002501							-0.016387	0.009081	0.098245	1.0	-0.000197	-6.3e-05	-1.3e-05	92897.0	3.34949	7.796622	59.864567	-21.214125613	-44.969992214	933.473814				0.0			
13723	69471157					9985354	2023	7	21	20	11	14	0	-1.722609	0.278237	8.417822							0.006657	-0.035809	-0.025219							-0.017241	0.002782	0.084175	1.0	3.3e-05	-0.000179	-0.000126	92889.0	1.809661	7.273823	58.815708	-21.214042369	-44.96995943	933.399937				0.0			
13823	69481157					9984228	2023	7	21	20	11	15	0	-1.512897	0.608036	9.048026							-0.024179	0.030161	-0.012746							-0.015115	0.006092	0.090482	1.0	-0.000121	0.000151	-6.4e-05	92886.0	1.123227	6.705113	57.997345	-21.213956003	-44.969923924	933.339226				0.0			
13923	69491157					9984101	2023	7	21	20	11	16	0	-0.173697	0.856697	9.671502							-0.016974	-0.006902	-0.006748							-0.00174	0.008575	0.096714	1.0	-8.5e-05	-3.5e-05	-3.4e-05	92891.0	0.417373	5.990628	57.547371	-21.213868661	-44.969886513	933.245113				0.0			
14023	69501158					9984975	2023	7	21	20	11	17	0	0.634998	-0.020394	9.074377							0.008077	-0.029825	0.004528							0.006336	-0.000207	0.090745	1.0	4e-05	-0.000149	2.3e-05	92896.0	0.046585	5.063345	57.315498	-21.213785452	-44.969850229	933.118827				0.0			
14123	69511158					9983848	2023	7	21	20	11	18	0	1.406358	0.023676	9.835306							0.007675	0.001222	0.069988							0.014064	0.000238	0.098353	1.0	3.8e-05	6e-06	0.00035	92885.0	-0.081635	4.707161	58.054306	-21.213714166	-44.969819212	932.878046				0.0			
14223	69521158					9983722	2023	7	21	20	11	19	0	0.796641	-1.382437	9.977194							0.059805	-0.012577	0.262439							0.007978	-0.013844	0.099768	0.999999	0.000299	-6.3e-05	0.001312	92886.0	2.195613	4.441234	67.329781	-21.21365903	-44.969798811	932.6921				0.0			
14323	69531158					9983595	2023	7	21	20	11	20	0	-0.388909	-1.553003	9.910892							-0.007276	-0.055121	0.417274							-0.003884	-0.015535	0.099108	0.999998	-3.6e-05	-0.000276	0.002086	92889.0	4.146108	1.422273	87.327835	-21.213613549	-44.969793754	932.075063				0.0			
14423	69541158					9984469	2023	7	21	20	11	21	0	-0.217284	-1.290135	9.233129							-0.067296	-0.070941	0.500689							-0.002173	-0.012876	0.092335	0.999997	-0.000336	-0.000355	0.002503	92890.0	4.330554	-3.124385	111.965813	-21.213570481	-44.969807269	931.508278				0.0			
14523	69551158					9983342	2023	7	21	20	11	22	0	-0.171934	-2.235151	9.70698							0.002359	-0.012806	0.395662							-0.001681	-0.022356	0.097069	0.999998	1.2e-05	-6.4e-05	0.001978	92889.0	-0.012008	-6.180906	139.070557	-21.21353232	-44.969843306	930.696086				0.0			
14623	69561158					9983216	2023	7	21	20	11	23	0	-0.150885	-0.236609	9.295898							-0.011106	-0.011139	0.065812							-0.001513	-0.002361	0.092959	1.0	-5.6e-05	-5.6e-05	0.000329	92884.0	-0.120012	-6.732455	149.712128	-21.213506181	-44.969901645	929.520608				0.0			
14723	69571158					9983090	2023	7	21	20	11	24	0	1.376715	-0.837175	8.976677							-0.026249	-0.018311	0.001515							0.013759	-0.00836	0.089769	1.0	-0.000131	-9.2e-05	8e-06	92884.0	-0.11056	-7.511938	152.338898	-21.213483184	-44.969972534	928.475466				0.0			
14823	69581158					9983963	2023	7	21	20	11	25	0	1.347969	-0.420149	8.940743							-0.028958	0.026913	0.003309							0.013492	-0.004188	0.089406	1.0	-0.000145	0.000135	1.7e-05	92887.0	-0.660412	-8.403234	152.983032	-21.213461026	-44.970046883	927.62916				0.0			
14923	69591158					9982837	2023	7	21	20	11	26	0	2.352402	-0.372131	9.352435							0.002178	0.001179	0.037847							0.023525	-0.003718	0.093524	1.0	1.1e-05	6e-06	0.000189	92885.0	-0.952142	-8.972075	155.112457	-21.213440555	-44.970119525	926.954368				0.0			
15023	69601158					9982710	2023	7	21	20	11	27	0	2.564016	0.290272	9.924232							0.005356	0.003737	0.009738							0.025642	0.002901	0.099242	1.0	2.7e-05	1.9e-05	4.9e-05	92889.0	1.28569	-9.536606	156.418762	-21.21342403	-44.970187929	926.474686				0.0			
15123	69611158					9982584	2023	7	21	20	11	28	0	3.306552	0.922083	9.752823							0.028525	0.005332	-0.074897							0.033072	0.009195	0.097529	1.0	0.000143	2.7e-05	-0.000374	92886.0	3.269862	-9.221207	154.831619	-21.213411509	-44.970248153	926.233664				0.0			
15223	69621158					9983457	2023	7	21	20	11	29	0	2.496399	1.589633	9.161156							0.014715	0.015045	-0.219829							0.024988	0.015862	0.091611	0.999999	7.4e-05	7.5e-05	-0.001099	92883.0	5.605906	-7.90401	145.382416	-21.213398925	-44.970293174	925.646587				0.0			
15323	69631158					9982331	2023	7	21	20	11	30	0	0.532178	1.667945	9.850477							-0.028143	-0.016224	-0.251652							0.005335	0.016687	0.098503	0.999999	-0.000141	-8.1e-05	-0.001258	92870.0	5.450766	-5.687004	131.794373	-21.213383206	-44.970324068	925.371729				0.0			
15423	69641158					9982205	2023	7	21	20	11	31	0	-0.645146	2.16905	8.953985							-0.004414	-0.032749	-0.322005							-0.006431	0.021703	0.089538	0.999999	-2.2e-05	-0.000164	-0.00161	92882.0	5.868316	-3.260274	115.907532	-21.213361922	-44.970348915	925.449615				0.0			
15523	69651158					9982078	2023	7	21	20	11	32	0	-0.718888	2.831563	10.118095							-0.031734	0.024413	-0.441957							-0.007114	0.028347	0.101177	0.999998	-0.000159	0.000122	-0.00221	92887.0	4.810773	-0.294379	93.575325	-21.213330189	-44.970367943	925.626431				0.0			
15623	69661158					9982952	2023	7	21	20	11	33	0	-0.936274	2.245875	9.842836							-0.017866	-0.006574	-0.360145							-0.009326	0.022484	0.098426	0.999998	-8.9e-05	-3.3e-05	-0.001801	92882.0	2.977412	1.296692	70.601593	-21.213287904	-44.970372306	925.638877				0.0			
15723	69671158					9981826	2023	7	21	20	11	34	0	-1.584539	0.562762	9.986354							-0.00042	0.025239	-0.04739							-0.015831	0.005632	0.099866	1.0	-2e-06	0.000126	-0.000237	92883.0	0.890298	2.01029	58.8293	-21.213239641	-44.970358948	925.743788				0.0			
15823	69681158					9981700	2023	7	21	20	11	35	0	-1.249694	-1.326086	10.584918							0.009975	-0.001475	0.099199							-0.012491	-0.013272	0.105848	1.0	5e-05	-7e-06	0.000496	92883.0	-0.261916	1.899199	59.540031	-21.213184577	-44.970336179	925.930885				0.0			
15923	69691158					9981574	2023	7	21	20	11	36	0	-1.27463	-0.700924	10.517651							0.062515	0.005666	0.037267							-0.012742	-0.007044	0.105175	1.0	0.000313	2.8e-05	0.000186	92883.0	0.07005	1.732848	63.167023	-21.213119785	-44.970312628	926.094191				0.0			
16023	69701158					9982448	2023	7	21	20	11	37	0	-0.295032	0.509659	9.756983							-0.013512	-0.028318	-0.070659							-0.002962	0.005104	0.097569	1.0	-6.8e-05	-0.000142	-0.000353	92882.0	2.040739	1.740784	61.107464	-21.213047446	-44.970290324	926.257865				0.0			
16123	69711158					9981322	2023	7	21	20	11	38	0	0.404275	0.554499	9.758774							0.003352	0.011635	-0.034775							0.004049	0.005543	0.097588	1.0	1.7e-05	5.8e-05	-0.000174	92880.0	0.581038	1.313828	57.843193	-21.212975663	-44.970263238	926.415724				0.0			
16223	69721158					9981196	2023	7	21	20	11	39	0	1.19874	0.387939	9.690857							0.004894	0.002869	-0.03259							0.011989	0.003875	0.096908	1.0	2.4e-05	1.4e-05	-0.000163	92877.0	0.74489	1.004982	55.72192	-21.212911995	-44.970235725	926.523679				0.0			
16323	69731158					9981070	2023	7	21	20	11	40	0	1.618824	0.26675	10.018972							0.025595	-0.000702	0.020545							0.016188	0.002656	0.10019	1.0	0.000128	-4e-06	0.000103	92872.0	2.000473	1.60783	55.965607	-21.212861184	-44.970212498	926.564011				0.0			
16423	69741159					9981943	2023	7	21	20	11	41	0	0.180728	-0.108385	9.401326							0.07066	0.015043	0.187133							0.001815	-0.001115	0.094013	0.999999	0.000353	7.5e-05	0.000936	92876.0	4.309254	2.69775	61.418892	-21.212824566	-44.970197496	926.955971				0.0			
16523	69751159					9980818	2023	7	21	20	11	42	0	-0.307912	-0.206292	9.763403							0.02236	-0.041894	0.402502							-0.003095	-0.00208	0.097633	0.999998	0.000112	-0.000209	0.002013	92882.0	7.723014	-1.002993	77.982582	-21.212794277	-44.970191079	926.982202				0.0			
16623	69761159					9980692	2023	7	21	20	11	43	0	-0.4927	-0.524632	8.3975							0.007057	-0.01008	0.405927							-0.004921	-0.005259	0.083975	0.999998	3.5e-05	-5e-05	0.00203	92880.0	5.954821	-5.464698	102.910492	-21.212761399	-44.970196483	927.098891				0.0			
16723	69771159					9981566	2023	7	21	20	11	44	0	0.554588	-1.408449	9.951996							-0.011081	-0.000994	0.332427							0.005569	-0.01407	0.099521	0.999999	-5.5e-05	-5e-06	0.001662	92878.0	0.981929	-9.806278	124.907768	-21.212724675	-44.9702204	926.908234				0.0			
16823	69781159					9980440	2023	7	21	20	11	45	0	0.828242	-1.477512	9.463764							0.012271	-0.004199	0.217415							0.008296	-0.014772	0.094637	0.999999	6.1e-05	-2.1e-05	0.001087	92880.0	-2.445713	-9.899761	141.711166	-21.212691933	-44.970264003	926.10999				0.0			
16923	69791159					9980314	2023	7	21	20	11	46	0	0.313742	-0.144307	11.192135							0.054482	-0.100672	0.002008							0.003081	-0.001474	0.111923	1.0	0.000272	-0.000503	1e-05	92872.0	-2.209276	-9.492457	147.405701	-21.212665302	-44.970325209	925.349273				0.0			
17023	69801159					9980188	2023	7	21	20	11	47	0	0.825094	-0.366204	8.790754							-0.014625	-0.023634	-0.018216							0.00824	-0.003656	0.087909	1.0	-7.3e-05	-0.000118	-9.1e-05	92872.0	-1.206864	-10.032114	146.402863	-21.212637713	-44.97039718	924.62096				0.0			
17123	69811159					9981062	2023	7	21	20	11	48	0	2.753317	-0.734005	9.414642							-0.011238	-0.030493	0.01517							0.027519	-0.007333	0.094151	1.0	-5.6e-05	-0.000152	7.6e-05	92867.0	-1.068523	-10.137384	146.519806	-21.212606507	-44.970474639	923.994064				0.0			
17223	69821159					9979936	2023	7	21	20	11	49	0	2.658586	-0.357412	9.503289							0.000133	-0.031952	0.004416							0.026571	-0.003574	0.095037	1.0	1e-06	-0.00016	2.2e-05	92870.0	-0.358738	-10.666568	146.673401	-21.21257444	-44.970555407	923.505162				0.0			
17323	69831159					9979810	2023	7	21	20	11	50	0	3.250374	-0.011512	9.383003							-0.009275	0.028852	0.001884							0.032517	-0.00011	0.093825	1.0	-4.6e-05	0.000144	9e-06	92874.0	0.033051	-10.94066	146.557892	-21.212544787	-44.970629714	922.826686				0.0			
